customerid,cuscode,invoice_count,total_outstanding_usd,total_outstanding_lkr,avg_overdue_days,max_overdue_days,num_overdue_invoices,pct_overdue_invoices,avg_invoice_value_usd,outstanding_0_30,outstanding_31_60,outstanding_61_90,outstanding_91_plus,receipt_count,unapplied_credit_abs,has_unapplied_receipt,debit_note_count,total_debit_note_usd,credit_note_count,total_credit_note_usd,receipt_to_invoice_ratio,customer,country,behaviour_cluster,cluster_name,total_sales_value,avg_invoice_value,active_months,recency_days,purchase_frequency,relationship_years,unique_products,unique_categories,category_concentration,top_category,risk_band,risk_band_encoded
13591000001468,10808,1,5859.706405902723,1747968.0,43.0,43,1,1.0,5859.706405902723,0.0,5859.706405902723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5859.706405902723,0.0,Herbal Bamboo Imports 305,SRI LANKA,3.0,Strategic High-Value,79775.0,8863.888888888889,3.0,440.0,1.0,5.89,9.0,1.0,1.0,GLOBAL,High,0
13591000001470,10809,3,7570.933975377911,2261059.4000000004,15.666666666666666,37,2,0.6667,2523.6446584593036,6734.590845099578,836.3431302783335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assam Clover Trading 267,SRI LANKA,3.0,Strategic High-Value,2098332.8,24118.767816091953,28.0,113.0,1.429,7.43,51.0,1.0,1.0,GLOBAL,Medium,2
13591000001472,10810,21,9131.71557489478,2725117.6,32.42857142857143,445,9,0.4286,434.84359880451336,8067.603918949489,416.9671776683439,647.141052238791,0.0034260381560824,3.0,6205.120000000113,1.0,0.0,0.0,1.0,-5.552325620382255,0.14285714285714285,Matcha Rosewood Imports,SRI LANKA,4.0,High Value One-Off,10718150.88,19037.5681705151,38.0,102.0,3.737,5.74,81.0,3.0,0.3333,RETAIL,High,0
13591000001480,10814,4,1316.144654710402,390910.4,42.5,77,3,0.75,329.0361636776005,603.1787811939673,0.0,712.9658735164346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-408.8073910483519,0.0,Ceylon Palm Imports D85,SRI LANKA,1.0,High Frequency Buyers,190600.0,19060.0,9.0,1384.0,1.111,3.88,4.0,1.0,1.0,GLOBAL,High,0
13591000001486,10819,2,185.219742366504,55304.700000000004,207.5,415,1,0.5,92.609871183252,166.3086200623692,0.0,0.0,18.9111223041348,1.0,10008.96000000001,1.0,0.0,0.0,0.0,0.0,0.5,Ceylon Orchid Exports C54,SRI LANKA,3.0,Strategic High-Value,1700623.61,100036.68294117648,12.0,112.0,1.333,7.17,9.0,1.0,1.0,GLOBAL,High,0
13591000001518,10845,3,1878.397124018582,557669.5,37.666666666666664,100,2,0.6667,626.1323746728607,1011.3971240185818,0.0,0.0,867.0,2.0,149168.45,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,White Pearl Clover Tea Works,SRI LANKA,3.0,Strategic High-Value,6829707.79,38805.15789772727,38.0,117.0,2.105,7.24,107.0,1.0,1.0,GLOBAL,High,0
13591000001532,10859,1,38.30798265932904,11446.0,0.0,0,0,0.0,38.30798265932904,38.30798265932904,0.0,0.0,0.0,2.0,730.0,1.0,0.0,0.0,0.0,0.0,2.0,Assam Lotus Exports 0F3,SRI LANKA,3.0,Strategic High-Value,4547512.03,12562.187928176796,49.0,103.0,2.0,7.38,49.0,1.0,1.0,GLOBAL,Low,1
13591000001534,10860,1,248.3255013257007,73971.3,52.0,52,1,1.0,248.3255013257007,0.0,248.3255013257007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herbal Sage Beverages,SRI LANKA,3.0,Strategic High-Value,6477659.5,185075.98571428572,18.0,182.0,1.389,7.07,26.0,1.0,1.0,GLOBAL,High,0
13591000001536,10861,1,3732.376145594468,1115100.0,0.0,0,0,0.0,3732.376145594468,3732.376145594468,0.0,0.0,0.0,1.0,15125.0,1.0,0.0,0.0,0.0,0.0,1.0,GreenLeaf Orchid Distributors 994,SRI LANKA,3.0,Strategic High-Value,15737175.0,365980.81395348837,26.0,117.0,1.154,7.48,17.0,1.0,1.0,GLOBAL,Low,1
13591000001544,10868,1,315.3226573882088,94105.0,24.0,24,1,1.0,315.3226573882088,315.3226573882088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TeaLeaf Magnolia Exports,SRI LANKA,3.0,Strategic High-Value,3409894.06,92159.29891891892,17.0,138.0,1.118,6.94,14.0,1.0,1.0,GLOBAL,High,0
13591000001560,10884,1,559.6526359402011,165200.0,109.0,109,1,1.0,559.6526359402011,0.0,0.0,0.0,559.6526359402011,1.0,2495.0,1.0,0.0,0.0,0.0,0.0,1.0,Sencha Orchid Exports 425,SRI LANKA,3.0,Strategic High-Value,14457825.3,229489.29047619048,16.0,239.0,1.312,6.96,36.0,1.0,1.0,GLOBAL,High,0
13591000001572,10890,1,88265.468931749,25724000.0,227.0,227,1,1.0,88265.468931749,0.0,0.0,0.0,88265.468931749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TeaLeaf Orchid Imports 92C,SRI LANKA,4.0,High Value One-Off,528876.0,35258.4,8.0,2015.0,1.125,2.21,8.0,2.0,0.5,RETAIL,High,0
13591000001576,10893,1,121.463652988232,36690.7,548.0,548,1,1.0,121.463652988232,0.0,0.0,0.0,121.463652988232,4.0,20422.6,1.0,0.0,0.0,1.0,-99.6768061154369,4.0,Oolong Magnolia Trading 46F,SRI LANKA,4.0,High Value One-Off,4406939.85,23317.14206349206,55.0,124.0,1.891,7.0,43.0,3.0,0.3333,RETAIL,High,0
13591000001580,10897,12,9538.875173269207,2846768.2,33.166666666666664,165,7,0.5833,794.9062644391006,8794.217232316125,117.5155198188723,0.0,627.1424211342108,0.0,0.0,0.0,0.0,0.0,1.0,-0.4964615983529801,0.0,White Pearl Palm Tea Co.,SRI LANKA,4.0,High Value One-Off,1633946.64,31422.050769230766,21.0,124.0,1.476,4.66,24.0,2.0,0.5,RETAIL,High,0
13591000001592,10906,4,633.9500025451537,189288.19999999998,7.25,29,1,0.25,158.48750063628842,633.9500025451537,0.0,0.0,0.0,1.0,805.0,1.0,0.0,0.0,0.0,0.0,0.25,Herbal Bamboo Tea Co. E56,SRI LANKA,4.0,High Value One-Off,1808559.8699999999,106385.87470588235,9.0,112.0,1.333,5.67,6.0,2.0,0.5,RETAIL,Low,1
13591000001618,10925,1,2862.0,853818.5,42.0,42,1,1.0,2862.0,0.0,2862.0,0.0,0.0,1.0,5877.35,1.0,0.0,0.0,0.0,0.0,1.0,Herbal Magnolia Tea Co.,SRI LANKA,3.0,Strategic High-Value,4798808.89,52160.96619565217,56.0,172.0,1.375,7.27,19.0,1.0,1.0,GLOBAL,High,0
13591000001634,10938,3,8262.44001507452,2466100.5,9.666666666666666,17,2,0.6667,2754.146671691507,8262.44001507452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Tip Sage Trading,SRI LANKA,3.0,Strategic High-Value,7153893.600000001,52991.804444444446,56.0,117.0,1.679,7.41,65.0,1.0,1.0,GLOBAL,Medium,2
13591000001694,10991,3,597.9203976129912,178500.0,24.666666666666668,60,2,0.6667,199.30679920433042,398.3813161232425,199.5390814897487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assam Ivy Distributors F1B,SRI LANKA,3.0,Strategic High-Value,3202940.0,43282.97297297297,40.0,112.0,1.425,7.33,24.0,1.0,1.0,GLOBAL,Medium,2
13591000001724,11010,1,70.0,11792.9,2529.0,2529,1,1.0,70.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TeaLeaf Willow Tea Works,SRI LANKA,4.0,High Value One-Off,141120.0,20160.0,4.0,1205.0,1.0,3.98,5.0,2.0,0.5,RETAIL,High,0
13591000001740,11023,3,1817.75,538642.2,87.66666666666667,125,3,1.0,605.9166666666666,0.0,0.0,1243.25,574.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herbal Rosewood Beverages C75,SRI LANKA,1.0,High Frequency Buyers,495204.0,38092.61538461538,6.0,183.0,1.333,2.39,9.0,1.0,1.0,GLOBAL,High,0
13591000001750,11033,5,8389.97650985669,2502044.4,8.6,24,3,0.6,1677.995301971338,8389.97650985669,0.0,0.0,0.0,1.0,8500.0,1.0,0.0,0.0,0.0,0.0,0.2,Oolong Rosewood Trading,SRI LANKA,3.0,Strategic High-Value,13964852.81,66499.2990952381,71.0,113.0,1.873,7.49,74.0,1.0,1.0,GLOBAL,Medium,2
13591000001756,11037,4,423.08337107502615,126150.0,41.5,59,4,1.0,105.77084276875654,200.6331761790593,222.45019489596686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darjeeling Orchid Holdings 197,SRI LANKA,3.0,Strategic High-Value,2600512.98,6550.410528967254,41.0,140.0,1.805,7.35,52.0,1.0,1.0,GLOBAL,High,0
13591000001776,11052,1,3496.123164074529,1042262.1,0.0,0,0,0.0,3496.123164074529,3496.123164074529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Pearl Willow Trading CD4,SRI LANKA,3.0,Strategic High-Value,2920470.4,73011.76,14.0,127.0,1.214,7.1,10.0,1.0,1.0,GLOBAL,Low,1
13591000001782,11060,1,1281.5,367243.8,303.0,303,1,1.0,1281.5,0.0,0.0,0.0,1281.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Golden Bud Hibiscus Tea Co.,SRI LANKA,3.0,Strategic High-Value,25622294.13,166378.5333116883,53.0,210.0,1.755,7.22,77.0,1.0,1.0,GLOBAL,High,0
13591000001788,11067,3,3715.6360595319775,1106276.1,50.0,109,3,1.0,1238.5453531773258,3700.0,0.0,0.0,15.63605953197756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oolong Ivy Tea Works,SRI LANKA,3.0,Strategic High-Value,5415863.37,57615.56776595745,40.0,147.0,1.55,7.07,51.0,1.0,1.0,GLOBAL,High,0
13591000001792,11069,3,10766.72587558354,3213560.8,0.0,0,0,0.0,3588.908625194513,10766.72587558354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assam Cedar Holdings 2D7,SRI LANKA,3.0,Strategic High-Value,120963.0,6366.473684210527,7.0,615.0,1.143,5.42,13.0,1.0,1.0,GLOBAL,Low,1
13591000001794,11073,3,316.7270625460267,94150.0,67.0,76,3,1.0,105.57568751534222,0.0,19.60920365515556,297.1178588908711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Golden Bud Ivy Tea Works 246,SRI LANKA,3.0,Strategic High-Value,4401470.0,13460.152905198776,65.0,172.0,2.169,7.31,53.0,1.0,1.0,GLOBAL,High,0
13591000001808,11087,5,1590.4199673637545,474950.0,10.8,25,3,0.6,318.0839934727509,1590.4199673637545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black Gold Cedar Beverages E3C,SRI LANKA,4.0,High Value One-Off,8128907.52,80484.23287128712,55.0,113.0,1.691,7.33,23.0,3.0,0.3333,FOOD SERVICE,Medium,2
13591000001816,11097,2,196.98559196209328,58752.0,11.0,22,1,0.5,98.49279598104664,196.98559196209328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Tip Palm Beverages,SRI LANKA,1.0,High Frequency Buyers,228772.9,28596.6125,7.0,105.0,1.143,0.98,2.0,1.0,1.0,RETAIL,Medium,2
13591000001820,11100,3,6107.405655473185,1823687.6,2.6666666666666665,8,1,0.3333,2035.8018851577283,6107.405655473185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Pearl Sage Holdings D7B,SRI LANKA,4.0,High Value One-Off,16622815.38,182668.30087912088,43.0,111.0,1.488,6.92,21.0,2.0,0.5,GLOBAL,Medium,2
13591000001822,11102,1,6604.444304457439,1971033.0,8.0,8,1,1.0,6604.444304457439,6604.444304457439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Tip Clover Beverages E20,SRI LANKA,3.0,Strategic High-Value,5078894.98,59751.70564705883,18.0,138.0,1.556,6.17,34.0,1.0,1.0,GLOBAL,High,0
13591000001842,11116,3,548.613180216346,163500.0,37.0,68,3,1.0,182.87106007211534,182.7162497104199,182.9374723076303,182.9594581982958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oolong Maple Trading,SRI LANKA,3.0,Strategic High-Value,3189631.99,21551.5675,44.0,120.0,1.341,3.73,27.0,1.0,1.0,GLOBAL,High,0
13591000001872,11145,5,9567.439788940506,2858281.5999999996,0.0,0,0,0.0,1913.4879577881013,9567.439788940506,0.0,0.0,0.0,1.0,6.390000000000001,1.0,0.0,0.0,0.0,0.0,0.2,Black Gold Rosewood Holdings B80,SRI LANKA,3.0,Strategic High-Value,10155383.94,19343.588457142858,89.0,112.0,3.787,7.49,138.0,1.0,1.0,GLOBAL,Low,1
13591000001876,11160,7,13719.524937152193,4089191.5,46.857142857142854,62,7,1.0,1959.9321338788848,7.064937152194148,9388.14,4324.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oolong Bamboo Imports AB8,SRI LANKA,3.0,Strategic High-Value,16316514.31,48998.54147147147,67.0,119.0,2.836,7.43,157.0,1.0,1.0,GLOBAL,High,0
13591000001898,11172,1,4900.562617044135,1582400.0,648.0,648,1,1.0,4900.562617044135,0.0,0.0,0.0,4900.562617044135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Golden Bud Fern Trading 0D8,SRI LANKA,3.0,Strategic High-Value,3748336.75,937084.1875,3.0,778.0,1.333,4.77,2.0,1.0,1.0,GLOBAL,High,0
13591000001910,11178,1,822.2657669896342,245440.0,15.0,15,1,1.0,822.2657669896342,822.2657669896342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assam Ivy Exports,SRI LANKA,3.0,Strategic High-Value,4882113.04,305132.065,14.0,145.0,1.071,7.11,7.0,1.0,1.0,GLOBAL,High,0
13591000001942,11196,2,30791.45187232337,9491000.7,826.5,1081,2,1.0,15395.725936161685,0.0,0.0,0.0,30791.45187232337,0.0,0.0,0.0,0.0,0.0,1.0,-32113.78354885197,0.0,TeaLeaf Rosewood Beverages 28C,SRI LANKA,1.0,High Frequency Buyers,117200.0,16742.85714285714,4.0,2331.0,1.5,0.9,5.0,1.0,1.0,GLOBAL,High,0
13591000001960,11205,1,87.66414860880008,26200.0,0.0,0,0,0.0,87.66414860880008,87.66414860880008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Pearl Maple Distributors 57E,SRI LANKA,3.0,Strategic High-Value,772450.0,14854.807692307691,27.0,113.0,1.037,5.74,11.0,1.0,1.0,GLOBAL,Low,1
13591000001962,11206,2,476.3810902736063,142237.2,0.0,0,0,0.0,238.19054513680314,476.3810902736063,0.0,0.0,0.0,2.0,2.2999999999992733,1.0,1.0,22.17388622994736,0.0,0.0,1.0,Ceylon Lotus Imports,SRI LANKA,4.0,High Value One-Off,1507295.44,27912.87851851852,24.0,168.0,1.458,5.84,23.0,3.0,0.3333,RETAIL,Low,1
13591000001972,11211,1,199.1503143060549,59500.0,0.0,0,0,0.0,199.1503143060549,199.1503143060549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darjeeling Magnolia Exports 14F,SRI LANKA,3.0,Strategic High-Value,1087415.0,4198.513513513513,25.0,112.0,1.32,7.48,44.0,1.0,1.0,GLOBAL,Low,1
13591000001986,11218,2,232.2797103983881,69384.0,5.5,11,1,0.5,116.13985519919405,232.2797103983881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1620.68,0.0,0.0,0.0,Silver Tip Maple Tea Works,SRI LANKA,4.0,High Value One-Off,22459759.88,135299.758313253,83.0,110.0,1.928,7.48,22.0,3.0,0.3333,GLOBAL,Medium,2
13591000001990,11220,1,100.8723835282672,30090.0,0.0,0,0,0.0,100.8723835282672,100.8723835282672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TeaLeaf Bamboo Imports,SRI LANKA,4.0,High Value One-Off,870818.0,11929.013698630137,46.0,124.0,1.087,7.39,9.0,3.0,0.3333,RETAIL,Low,1
13591000001994,11222,1,296.9341299444146,88500.0,31.0,31,1,1.0,296.9341299444146,0.0,296.9341299444146,0.0,0.0,1.0,29140.60000000001,1.0,0.0,0.0,0.0,0.0,1.0,Oolong Willow Distributors 987,SRI LANKA,4.0,High Value One-Off,1139188.0,18986.466666666667,32.0,176.0,1.406,7.24,13.0,3.0,0.3333,FOOD SERVICE,High,0
13591000001996,11223,1,45.52007184138397,13600.0,0.0,0,0,0.0,45.52007184138397,45.52007184138397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darjeeling Maple Exports,SRI LANKA,3.0,Strategic High-Value,417967.6,12665.684848484847,20.0,105.0,1.2,4.71,16.0,1.0,1.0,RETAIL,Low,1
13591000002004,11227,8,4425.590109866928,1320173.9,39.125,257,5,0.625,553.198763733366,4242.909140543223,0.0,0.0,182.6809693237053,3.0,14615.780000000004,1.0,0.0,0.0,0.0,0.0,0.375,Darjeeling Cedar Beverages,SRI LANKA,4.0,High Value One-Off,23273168.36,18588.792619808308,79.0,102.0,3.975,7.45,161.0,3.0,0.3333,RETAIL,High,0
13591000002008,11231,3,672.1148134300761,200305.0,34.0,79,2,0.6667,224.03827114335868,460.31525027615527,0.0,211.7995631539208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assam Rosewood Trading 7BA,SRI LANKA,3.0,Strategic High-Value,9379090.0,128480.68493150685,23.0,118.0,1.087,7.33,23.0,1.0,1.0,GLOBAL,Medium,2
13591000002010,11233,2,1952.2,580814.7,24.0,31,2,1.0,976.1,963.6,988.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oolong Hibiscus Imports 38E,SRI LANKA,3.0,Strategic High-Value,479721.77999999997,4483.381121495327,45.0,147.0,1.444,7.33,11.0,1.0,1.0,GLOBAL,High,0
13591000002012,11234,1,805.3486089433118,240240.0,10.0,10,1,1.0,805.3486089433118,805.3486089433118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sencha Hibiscus Tea Co. 828,SRI LANKA,3.0,Strategic High-Value,13930040.0,145104.58333333334,49.0,140.0,1.878,7.4,4.0,1.0,1.0,GLOBAL,High,0
13591000002014,11240,8,10847.739559465448,3179424.1,264.0,579,8,1.0,1355.967444933181,0.0,0.0,0.0,10847.739559465448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assam Clover Holdings,SRI LANKA,4.0,High Value One-Off,18734861.65,11333.854597701149,50.0,217.0,2.42,7.12,263.0,3.0,0.3333,RETAIL,High,0
13591000002016,11241,6,1767.4038769293993,526870.0,11.5,42,3,0.5,294.56731282156653,1727.7139961672192,39.68988076218025,0.0,0.0,1.0,10472.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,Sencha Orchid Tea Works BFF,SRI LANKA,4.0,High Value One-Off,9773338.57,19353.145683168317,81.0,112.0,2.753,7.42,62.0,3.0,0.3333,FOOD SERVICE,Medium,2
13591000002018,11249,13,467065.47,140214344.5,428.0,1022,9,0.6923,35928.11307692307,400770.24,0.0,0.0,66295.23,1.0,85026.48,1.0,1.0,5.0,1.0,-3002.14,0.07692307692307693,Golden Bud Maple Tea Co.,RUSSIA,3.0,Strategic High-Value,6188338.08,31254.232727272727,29.0,131.0,3.517,6.45,26.0,1.0,1.0,RETAIL,High,0
13591000002020,11250,1,7522.82,2221144.2,33.0,33,1,1.0,7522.82,0.0,7522.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Tip Lotus Beverages,BAHRAIN,4.0,High Value One-Off,780332.38,1503.530597302505,20.0,77.0,1.75,6.35,153.0,3.0,0.3333,FOOD SERVICE,High,0
13591000002022,11251,1,4141.44,819600.5,1381.0,1381,1,1.0,4141.44,0.0,0.0,0.0,4141.44,1.0,6599.61,1.0,0.0,0.0,0.0,0.0,1.0,Black Gold Cedar Exports,UNITED STATES,4.0,High Value One-Off,13427.09,1220.6445454545456,3.0,1609.0,1.0,2.09,10.0,2.0,0.5,FOOD SERVICE,High,0
13591000002040,11260,1,500.0,148617.3,87.0,87,1,1.0,500.0,0.0,0.0,500.0,0.0,2.0,17108.73,1.0,1.0,115.0,0.0,0.0,2.0,TeaLeaf Willow Exports,SRI LANKA,4.0,High Value One-Off,183154.19,2154.755176470588,24.0,56.0,1.208,6.43,68.0,3.0,0.3333,RETAIL,High,0
13591000002048,11272,3,217.58321458866618,64900.0,21.333333333333332,36,2,0.6667,72.52773819622206,138.38539454222135,79.19782004644482,0.0,0.0,1.0,21110.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,TeaLeaf Maple Imports,SRI LANKA,4.0,High Value One-Off,1927690.6,16618.022413793104,62.0,141.0,1.532,7.34,12.0,3.0,0.3333,FOOD SERVICE,Medium,2
13591000002052,11274,1,133.3919237956399,39675.0,38.0,38,1,1.0,133.3919237956399,0.0,133.3919237956399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Tip Sage Tea Co.,SRI LANKA,4.0,High Value One-Off,25159395.78,10779.518329048844,80.0,168.0,5.612,7.27,97.0,2.0,0.5,RETAIL,High,0
13591000002054,11275,4,740.0932695165053,220424.0,14.75,59,1,0.25,185.02331737912633,543.0680488551533,197.025220661352,0.0,0.0,1.0,464.0,1.0,0.0,0.0,0.0,0.0,0.25,Sencha Ivy Holdings 5A4,SRI LANKA,4.0,High Value One-Off,3557246.0,24035.445945945947,76.0,103.0,1.658,7.44,14.0,2.0,0.5,FOOD SERVICE,Medium,2
13591000002056,11276,4,643.2289496643484,191170.0,95.0,186,3,0.75,160.8072374160871,224.6147767680758,206.1889305595264,0.0,212.42524233674615,1.0,200.0,1.0,0.0,0.0,0.0,0.0,0.25,Matcha Lotus Exports D00,SRI LANKA,4.0,High Value One-Off,1130400.0,10003.53982300885,33.0,119.0,1.364,7.2,7.0,2.0,0.5,FOOD SERVICE,High,0
13591000002072,11284,19,20167.872040908944,7176886.3,992.8421052631579,1032,19,1.0,1061.4669495215232,0.0,0.0,0.0,20167.872040908944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Pearl Cedar Exports D23,SRI LANKA,0.0,Loyal Medium Buyers,140554638.42,25243.289946120687,58.0,778.0,6.81,5.6,576.0,3.0,0.3333,RETAIL,High,0
13591000002086,11291,3,197.91826169913497,59000.0,12.0,25,2,0.6667,65.97275389971166,197.91826169913497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darjeeling Cedar Trading,SRI LANKA,4.0,High Value One-Off,687300.0,13746.0,31.0,120.0,1.419,3.36,10.0,3.0,0.3333,FOOD SERVICE,Medium,2
13591000002090,11293,1,66.45225132760652,19864.0,0.0,0,0,0.0,66.45225132760652,66.45225132760652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceylon Hibiscus Trading 22C,SRI LANKA,4.0,High Value One-Off,69585.9,6325.990909090909,5.0,102.0,1.0,3.53,7.0,3.0,0.3333,FOOD SERVICE,Low,1
13591000002094,11295,2,163.62678686244925,48600.0,454.5,510,2,1.0,81.81339343122463,0.0,0.0,0.0,163.62678686244925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Tip Hibiscus Tea Co.,SRI LANKA,4.0,High Value One-Off,216210.0,12011.666666666666,13.0,544.0,1.154,5.85,3.0,2.0,0.5,FOOD SERVICE,High,0
13591000002104,11300,10,10478.165491610453,3129949.5000000005,24.2,55,7,0.7,1047.8165491610453,9721.943231230125,756.2222603803274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sencha Clover Trading,SRI LANKA,1.0,High Frequency Buyers,370700.0,15445.833333333334,20.0,1002.0,1.2,2.83,1.0,1.0,1.0,GLOBAL,Medium,2
13591000002106,11301,10,708.4136625744774,211611.30000000002,24.2,55,7,0.7,70.84136625744773,657.2992148649811,51.114447709496325,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.1,Sencha Ivy Tea Works,SRI LANKA,0.0,No Sales History,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Medium,2
13591000002108,11302,5,284.1830170057602,84841.70000000001,16.8,35,4,0.8,56.83660340115203,283.3476196504094,0.8353973553507588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matcha Palm Holdings 277,SRI LANKA,1.0,High Frequency Buyers,434700.0,18900.0,18.0,1336.0,1.278,1.91,1.0,1.0,1.0,GLOBAL,High,0
13591000002128,11312,4,245456.36000000002,31961814.0,4041.25,4965,4,1.0,61364.090000000004,0.0,0.0,0.0,245456.36000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TeaLeaf Ivy Exports,SRI LANKA,0.0,No Sales History,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,High,0
13591000002146,11321,1,1183.308577713372,353000.0,0.0,0,0,0.0,1183.308577713372,1183.308577713372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceylon Lotus Holdings E62,SRI LANKA,3.0,Strategic High-Value,12391855.8,221283.1392857143,33.0,125.0,1.394,7.33,25.0,1.0,1.0,GLOBAL,Low,1
13591000002168,11333,37,5537.51576940435,1625073.0,186.40540540540542,646,37,1.0,149.66258836227973,2.731121125221904,0.0,76.63276592686148,5458.151882352267,41.0,668104.3,1.0,5.0,575.2981996594212,4.0,-4157.378546235537,1.1081081081081081,Sencha Rosewood Tea Co.,SRI LANKA,1.0,High Frequency Buyers,363928.68,90982.17,4.0,622.0,1.0,2.2,3.0,1.0,1.0,GLOBAL,High,0
13591000002174,11336,3,15798.52,4705027.5,0.0,0,0,0.0,5266.173333333333,15798.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Pearl Hibiscus Beverages,BAHRAIN,4.0,High Value One-Off,497744.53,757.6020243531203,70.0,112.0,1.086,6.41,28.0,2.0,0.5,RETAIL,Low,1
13591000002178,11340,2,120.44922308102616,35929.0,305.0,610,1,0.5,60.22461154051308,120.3714537541819,0.0,0.0,0.0777693268442607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Pearl Maple Tea Works,SRI LANKA,4.0,High Value One-Off,547627.16,27381.358,15.0,120.0,1.067,7.4,6.0,2.0,0.5,RETAIL,High,0
13591000002194,11349,3,269.8802230192439,80631.0,9.333333333333334,18,2,0.6667,89.96007433974796,269.8802230192439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sencha Hibiscus Beverages 224,SRI LANKA,3.0,Strategic High-Value,1550168.22,11833.345190839695,47.0,102.0,1.319,7.25,44.0,1.0,1.0,GLOBAL,Medium,2
13591000002196,11350,1,40249.91,12020567.2,0.0,0,0,0.0,40249.91,40249.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1950.0,2.0,-1411.51,0.0,Matcha Palm Holdings,MAURITIUS,4.0,High Value One-Off,407182.23,1233.8855454545453,17.0,144.0,1.059,6.22,70.0,2.0,0.5,FOOD SERVICE,Low,1
